Chromosome/scaffold name	Gene stable ID	Gene start (bp)	Gene end (bp)	Gene name
3	ENSG00000244607	42734155	42814745	CCDC13
3	ENSG00000244632	62781801	62782094	RN7SL863P
3	ENSG00000244640	68682857	68683507	RP11-436J20.1
3	ENSG00000244650	147878698	147944393	RP11-501O2.3
3	ENSG00000244652	106044584	106045140	RP11-93B21.1
3	ENSG00000244653	98152878	98153691	UBFD1P1
3	ENSG00000244668	150437784	150438623	RP11-103G8.1
3	ENSG00000244674	75591300	75592080	RPS3AP15
3	ENSG00000244675	194217046	194222232	AC108676.1
3	ENSG00000244681	95373267	95402037	MTHFD2P1
3	ENSG00000244692	139328513	139328781	RN7SL724P
3	ENSG00000244699	75433210	75440961	RP11-803B1.2
3	ENSG00000244706	167584288	167588765	RP11-298O21.3
3	ENSG00000244720	111352519	111353936	RP11-402J7.2
3	ENSG00000244722	110401133	110402001	RP11-179A18.1
3	ENSG00000244730	49812718	49813047	RP13-1056D16.2
3	ENSG00000244732	47601721	47602014	RN7SL870P
3	ENSG00000244738	170374351	170379912	RP11-373E16.3
3	ENSG00000244740	135924382	135924757	RP11-463H24.1
3	ENSG00000244932	129100141	129112992	RP11-529F4.1
3	ENSG00000246022	125898908	125929012	ALDH1L1-AS2
3	ENSG00000246082	131080742	131083966	NUDT16P1
3	ENSG00000247596	52262626	52273276	TWF2
3	ENSG00000248243	129808276	129813147	RP11-93K22.13
3	ENSG00000248365	97838035	97838575	POU5F1P7
3	ENSG00000248374	143339370	143346532	RP11-501M7.1
3	ENSG00000248377	134104039	134104336	HMGN1P9
3	ENSG00000248459	129717374	129717779	RP11-93K22.1
3	ENSG00000248468	131236675	131239724	RP11-517B11.4
3	ENSG00000248487	52005442	52015212	ABHD14A
3	ENSG00000248507	97940888	97941810	OR5H4P
3	ENSG00000248530	131245291	131246023	RP11-517B11.2
3	ENSG00000248557	126343635	126344904	RP11-390G14.1
3	ENSG00000248592	52867137	52931578	TMEM110-MUSTN1
3	ENSG00000248607	125775766	125777071	RP11-158I23.1
3	ENSG00000248618	129886633	129886873	ENPP7P3
3	ENSG00000248659	129350862	129351335	RP11-263I1.1
3	ENSG00000248710	159945241	160167617	RP11-432B6.3
3	ENSG00000248724	132440594	132593067	NPHP3-AS1
3	ENSG00000248772	155093472	155093579	RP11-639F1.1
3	ENSG00000248773	140691586	140692097	RP11-231L11.3
3	ENSG00000248787	125626848	125629115	RP11-666A20.4
3	ENSG00000248790	139185272	139185637	RP11-319G6.3
3	ENSG00000248839	98241414	98244178	RP11-227H4.5
3	ENSG00000248850	126390949	126392066	RP11-605F14.2
3	ENSG00000248916	129041889	129044269	NUP210P3
3	ENSG00000248932	139108657	139302161	RP11-319G6.1
3	ENSG00000249020	131197941	131198077	SNORA58
3	ENSG00000249098	130637070	130637964	RP11-39E3.4
3	ENSG00000249225	97818752	97866978	RP11-343D2.11
3	ENSG00000249253	130012180	130012603	RP11-77P16.1
3	ENSG00000249274	98501032	98502037	PDLIM1P4
3	ENSG00000249290	140168277	140179193	RP11-68L1.2
3	ENSG00000249305	140338536	140338679	RP11-13L2.1
3	ENSG00000249321	97916055	97916982	OR5H5P
3	ENSG00000249407	136677967	136701038	IL20RB-AS1
3	ENSG00000249417	140986195	141085979	RP11-438D8.2
3	ENSG00000249474	101542637	101543842	RP11-49I4.3
3	ENSG00000249505	128764606	128765764	RP11-434H6.2
3	ENSG00000249540	141026454	141026775	RP11-789L4.1
3	ENSG00000249558	126485277	126486318	RCC2P4
3	ENSG00000249580	106616518	106617115	RP11-52L11.6
3	ENSG00000249626	197361186	197362682	RP11-496H1.1
3	ENSG00000249691	134229373	134230255	RP11-445J14.1
3	ENSG00000249725	132733848	132755896	RP11-469L4.1
3	ENSG00000249786	15477678	15493109	EAF1-AS1
3	ENSG00000249820	133128799	133129687	RP11-503I22.2
3	ENSG00000249833	126111875	126113694	RP11-71E19.5
3	ENSG00000249846	129831393	129839422	RP11-77P16.4
3	ENSG00000249869	129732025	129732384	RP11-93K22.7
3	ENSG00000249975	97926267	97927185	OR5H3P
3	ENSG00000249986	141319118	141319421	YWHAQP6
3	ENSG00000249992	45265958	45267770	TMEM158
3	ENSG00000249993	133148113	133174620	BFSP2-AS1
3	ENSG00000250012	125803063	125814192	RP11-124N2.1
3	ENSG00000250129	130772161	130791183	RP11-265F19.1
3	ENSG00000250151	9834766	9877085	ARPC4-TTLL3
3	ENSG00000250161	139563920	139564253	TRMT112P5
3	ENSG00000250170	141243975	141244963	RASA2-IT1
3	ENSG00000250174	123408491	123411254	MYLK-AS2
3	ENSG00000250218	125822483	125826912	ALDH1L1-AS1
3	ENSG00000250271	151515272	151526037	RP11-64D22.5
3	ENSG00000250355	132575913	132576068	RP11-79L21.1
3	ENSG00000250433	140224453	140227631	CLSTN2-AS1
3	ENSG00000250439	13974553	13978977	FGD5P1
3	ENSG00000250443	197232135	197233857	AC128709.1
3	ENSG00000250543	139407245	139408184	RP11-442N1.1
3	ENSG00000250562	98243905	98244118	RPL38P4
3	ENSG00000250580	129918551	129918761	RP11-93K22.14
3	ENSG00000250588	158680024	159615155	IQCJ-SCHIP1
3	ENSG00000250592	130618258	130648820	RP11-39E3.3
3	ENSG00000250608	131043936	131100319	RP11-933H2.4
3	ENSG00000250630	106619701	106619928	RP11-52L11.4
3	ENSG00000250643	129672948	129688137	RP11-93K22.6
3	ENSG00000250750	97772218	97772583	OR5BM1P
3	ENSG00000250796	128588467	128588869	RP11-723O4.3
3	ENSG00000250934	125985639	126010122	RP11-71E19.1
3	ENSG00000250939	12892158	12892359	AC034198.7
3	ENSG00000250983	133264915	133265116	RP11-91K8.2
3	ENSG00000251011	132964950	132976032	RP11-402L6.1
3	ENSG00000251012	118866222	118906654	RP11-484M3.5
3	ENSG00000251038	11951108	11952239	AC090958.5
3	ENSG00000251058	140179842	140181667	RP11-68L1.1
3	ENSG00000251088	97952495	98176742	RP11-325B23.2
3	ENSG00000251090	97823598	97824516	OR5AC4P
3	ENSG00000251137	138800496	138801219	RPL7L1P7
3	ENSG00000251172	97200021	97200350	RP11-529P9.1
3	ENSG00000251178	129753396	129754382	OR7E21P
3	ENSG00000251224	32772127	32778946	CNOT10-AS1
3	ENSG00000251270	140833966	140843024	RP11-231L11.1
3	ENSG00000251287	129800674	129832070	ALG1L2
3	ENSG00000251447	131256415	131256529	RP11-517B11.6
3	ENSG00000251448	126007710	126012867	RP11-71E19.2
3	ENSG00000251471	139556062	139578736	RP11-166D18.1
3	ENSG00000251474	129101765	129118498	RPL32P3
3	ENSG00000251576	14389951	14394068	RP11-536I6.1
3	ENSG00000251579	130646598	130647120	RP11-39E3.5
3	ENSG00000251590	32105466	32108103	NIFKP7
3	ENSG00000251610	129774567	129774763	RP11-77P16.3
3	ENSG00000251614	132364675	132369227	HSPA8P19
3	ENSG00000251708	136351990	136352048	RNU7-198P
3	ENSG00000251727	93562608	93562706	RNU6-488P
3	ENSG00000251730	183171916	183172050	SNORA4
3	ENSG00000251751	157648281	157648514	RN7SKP46
3	ENSG00000251759	166387817	166387910	RN7SKP298
3	ENSG00000251761	18996435	18996541	RNU6-138P
3	ENSG00000251773	86284471	86284574	RNU6-1129P
3	ENSG00000251774	12556205	12556306	RNU6-377P
3	ENSG00000251777	12543122	12543203	RNU6-404P
3	ENSG00000251787	142520049	142520110	RNU7-47P
3	ENSG00000251800	146671746	146671865	U3
3	ENSG00000251804	142126499	142126579	RNU6-1294P
3	ENSG00000251811	43513969	43514088	Y_RNA
3	ENSG00000251854	149496796	149496895	RNU6-507P
3	ENSG00000251927	45633747	45633819	AC099539.1
3	ENSG00000251938	47130098	47130169	snoU13
3	ENSG00000251967	46692000	46692080	SNORD77
3	ENSG00000251986	41910490	41910587	Y_RNA
3	ENSG00000251987	53564349	53564428	SNORD63
3	ENSG00000252017	324372	324475	RNU6-1194P
3	ENSG00000252028	177221091	177221340	RN7SKP52
3	ENSG00000252053	194254232	194254312	RNU6-1101P
3	ENSG00000252082	172420914	172421015	RNU6-547P
3	ENSG00000252085	15278507	15278600	Y_RNA
3	ENSG00000252170	121964613	121964684	SNORD112
3	ENSG00000252172	149635129	149635236	RNU6-720P
3	ENSG00000252174	195799690	195799751	RNU7-18P
3	ENSG00000252184	62103974	62104184	RNU2-10P
3	ENSG00000252245	139107119	139107206	RNU6-736P
3	ENSG00000252257	181686247	181686469	RN7SKP265
3	ENSG00000252301	63531116	63531211	RNA5SP134
3	ENSG00000252302	176481021	176481129	RNA5SP147
3	ENSG00000252306	21430025	21430109	AC104183.1
3	ENSG00000252336	178146985	178147078	RNA5SP148
3	ENSG00000252348	101334670	101334772	RNU6-1256P
3	ENSG00000252398	32087365	32087471	Y_RNA
3	ENSG00000252409	41729360	41729525	SCARNA21
3	ENSG00000252410	45075966	45076080	RNU5B-3P
3	ENSG00000252420	61724801	61724903	Y_RNA
3	ENSG00000252435	128792139	128792241	snoU13
3	ENSG00000252442	20234274	20234366	RNY4P22
3	ENSG00000252449	62800057	62800166	RNU6-139P
3	ENSG00000252466	48357850	48357949	MIR2115
3	ENSG00000252504	53243969	53244062	AC097015.1
3	ENSG00000252541	109216492	109216576	AC092905.1
3	ENSG00000252562	23655152	23655250	RNU6-922P
3	ENSG00000252581	149243418	149243513	RNU6-1098P
3	ENSG00000252620	195249885	195250019	RNU6ATAC24P
3	ENSG00000252626	106726415	106726517	RNU6-1308P
3	ENSG00000252641	133383779	133383878	RNU6-678P
3	ENSG00000252642	124777148	124777282	RNA5SP137
3	ENSG00000252651	73141299	73141408	RNU6-557P
3	ENSG00000252662	63320463	63320543	AC099545.1
3	ENSG00000252700	33455642	33455703	RNU7-110P
3	ENSG00000252733	189861445	189861532	AC067718.1
3	ENSG00000252745	142310519	142310633	RNA5SP143
3	ENSG00000252751	124126538	124126630	RNU6-143P
3	ENSG00000252763	159526205	159526359	RNU2-31P
3	ENSG00000252768	52585862	52585959	RNU6-856P
3	ENSG00000252786	129538620	129538719	RNU6-1142P
3	ENSG00000252787	52722898	52722977	SNORD19B
3	ENSG00000252828	68932118	68932242	RNA5SP135
3	ENSG00000252889	108943976	108944074	RNU6-1236P
3	ENSG00000252894	130633185	130633296	Y_RNA
3	ENSG00000252914	136440236	136440337	RNU6-789P
3	ENSG00000252937	73290940	73291047	RNU6-1270P
3	ENSG00000252953	125107778	125107841	RNU6-232P
3	ENSG00000252965	125247088	125247193	Y_RNA
3	ENSG00000252976	17177142	17177214	AC090644.1
3	ENSG00000252980	44112579	44112678	RNU6-367P
3	ENSG00000252982	173775431	173775654	RN7SKP234
3	ENSG00000252989	100364965	100365041	SNORA31
3	ENSG00000253004	135518536	135518622	U8
3	ENSG00000253020	174349613	174349892	RN7SKP40
3	ENSG00000253049	3144597	3144699	SNORA43
3	ENSG00000253056	48221818	48221879	RNU7-128P
3	ENSG00000253062	93817351	93817410	RNU7-108P
3	ENSG00000253076	112856813	112856888	SNORD112
3	ENSG00000253081	8406215	8406334	RNU4ATAC17P
3	ENSG00000253087	134499369	134499469	RNU6-1174P
3	ENSG00000253092	183170355	183170552	SNORA81
3	ENSG00000253540	129817935	129830315	FAM86HP
3	ENSG00000253548	191178952	191179245	PYDC2
3	ENSG00000254485	9334272	9404987	RP11-380O24.1
3	ENSG00000254782	51995228	52008047	RP11-155D18.12
3	ENSG00000254999	10157276	10168874	BRK1
3	ENSG00000255021	14313873	14345345	RP11-536I6.2
3	ENSG00000255154	58303341	58303847	RPP14
3	ENSG00000255423	73110810	73112488	EBLN2
3	ENSG00000255637	142160528	142160604	AC109992.1
3	ENSG00000255701	16269421	16269957	AC090953.1
3	ENSG00000256097	52097076	52097567	LINC00696
3	ENSG00000256354	46667272	46667698	AC104304.1
3	ENSG00000256425	135656150	135656226	AC092989.1
3	ENSG00000256628	101395274	101398061	ZBTB11-AS1
3	ENSG00000259970	49721913	49722416	AC099668.5
3	ENSG00000259976	114033348	114035026	RP11-553L6.5
3	ENSG00000260217	175656717	175658825	RP11-809F4.3
3	ENSG00000260234	150600784	150659530	RP11-166N6.3
3	ENSG00000260236	47420579	47422489	RP11-708J19.1
3	ENSG00000260261	195676059	195679566	RP11-480A16.1
3	ENSG00000260377	182457457	182458636	RP11-646E18.4
3	ENSG00000260391	124442635	124445172	RP11-71H17.7
3	ENSG00000260572	160471216	160472930	RP11-16N11.2
3	ENSG00000260633	134066130	134068075	RP11-375I20.6
3	ENSG00000260670	72370202	72373178	RP11-447M4.1
3	ENSG00000260743	179058110	179059675	RP11-255C15.3
3	ENSG00000260902	14840838	14852921	RP11-95M5.1
3	ENSG00000261051	145777372	145779466	RP11-274H2.5
3	ENSG00000261146	137510815	137515520	RP11-2A4.4
3	ENSG00000261159	128578559	128579369	RP11-723O4.9
3	ENSG00000261167	131173970	131177442	RP11-517B11.7
3	ENSG00000261292	97478367	97480374	RP11-389G6.3
3	ENSG00000261364	108895285	108896212	RP11-59E19.4
3	ENSG00000261468	30739153	30741068	RP11-1024P17.1
3	ENSG00000261488	111852270	111854206	RP11-757F18.5
3	ENSG00000261533	99898411	99900574	RP11-15N24.4
3	ENSG00000261572	32278180	32280070	RP11-384L8.1
3	ENSG00000261603	46761073	46777919	PRSS46
3	ENSG00000261734	20429741	20432054	RP11-669C19.1
3	ENSG00000261758	136471472	136474622	RP11-102M11.2
3	ENSG00000261763	139397462	139401406	RP11-442N1.2
3	ENSG00000261786	44158791	44163857	RP4-555D20.2
3	ENSG00000261796	128806418	128879879	ISY1-RAB43
3	ENSG00000261826	140583917	140586625	RP11-691G17.1
3	ENSG00000263385	25810151	25810202	AC092798.1
3	ENSG00000263406	53322889	53323142	RN7SL821P
3	ENSG00000263506	49843570	49843678	MIR5193
3	ENSG00000263538	139213460	139213543	AC097103.1
3	ENSG00000263554	134156669	134156748	MIR4788
3	ENSG00000263573	15537746	15537815	MIR4270
3	ENSG00000263587	33144500	33144796	RN7SL296P
3	ENSG00000263634	159000435	159000523	MIR3919
3	ENSG00000263651	49856387	49856486	AC139451.1
3	ENSG00000263678	121640945	121641029	AC072031.1
3	ENSG00000263689	74583934	74584022	AC128653.1
3	ENSG00000263740	15780022	15780315	RN7SL4P
3	ENSG00000263767	129752301	129752388	AC083906.1
3	ENSG00000263775	124415785	124415883	AC080008.1
3	ENSG00000263776	186505401	186505538	SNORA4
3	ENSG00000263782	75395290	75395366	AC117481.1
3	ENSG00000263810	99410324	99410415	AC055723.1
3	ENSG00000263826	186499569	186501968	RP11-573D15.9
3	ENSG00000263898	48681627	48681713	MIR4793
3	ENSG00000263932	183604588	183604673	MIR4448
3	ENSG00000263959	140122262	140122345	AC092988.1
3	ENSG00000263988	11994264	11994559	RN7SL147P
3	ENSG00000264013	55886520	55886622	MIR3938
3	ENSG00000264034	16661028	16661125	AC010139.1
3	ENSG00000264084	85434860	85434942	MIR5688
3	ENSG00000264097	8737735	8737803	AC034187.1
3	ENSG00000264114	188348429	188348490	AC063932.1
3	ENSG00000264119	87275339	87275427	MIR4795
3	ENSG00000264135	32557218	32557312	AC104306.2
3	ENSG00000264146	159540401	159540484	AC021654.1
3	ENSG00000264178	30179739	30179806	AC137674.1
3	ENSG00000264209	48529745	48529838	AC104448.1
3	ENSG00000264219	25706364	25706430	MIR4442
3	ENSG00000264306	46591996	46592047	AC104304.2
3	ENSG00000264327	53631903	53631994	AC024149.1
3	ENSG00000264330	151283664	151283783	MIR5186
3	ENSG00000264354	15738805	15738878	MIR3134
3	ENSG00000264477	120768487	120768562	MIR5682
3	ENSG00000264534	10371913	10371969	MIR378B
3	ENSG00000264614	184970998	184971060	MIR5588
3	ENSG00000264623	114462292	114462372	MIR4796
3	ENSG00000264625	27460829	27461125	RN7SL859P
3	ENSG00000264633	49311553	49311619	MIR4271
3	ENSG00000264706	49900819	49901093	RN7SL217P
3	ENSG00000264711	172389349	172389429	AC007919.1
3	ENSG00000264716	65926922	65927022	AC106827.2
3	ENSG00000264724	39458971	39459056	AC099332.1
3	ENSG00000264774	44556708	44556793	AC099669.1
3	ENSG00000264818	16974688	16974752	MIR3714
3	ENSG00000264841	77975856	77975937	AC134729.1
3	ENSG00000264871	65218575	65218658	AC104331.1
3	ENSG00000264897	99683158	99683242	MIR3921
3	ENSG00000264974	175087329	175087410	MIR4789
3	ENSG00000264986	124870309	124870396	MIR5092
3	ENSG00000265028	24562853	24562926	MIR4792
3	ENSG00000265045	189831723	189832061	RN7SL486P
3	ENSG00000265053	48421324	48421620	RN7SL321P
3	ENSG00000265076	103773552	103773640	AC016970.1
3	ENSG00000265078	48136293	48136595	RN7SL664P
3	ENSG00000265090	163234190	163234275	AC104637.1
3	ENSG00000265166	125455059	125455146	AF186996.1
3	ENSG00000265169	8741697	8741784	AC034187.3
3	ENSG00000265180	5291862	5291940	MIR4790
3	ENSG00000265193	79557037	79557119	MIR3923
3	ENSG00000265235	130907155	130907242	AC083908.1
3	ENSG00000265253	113313723	113313789	MIR4446
3	ENSG00000265327	40250496	40250793	RN7SL411P
3	ENSG00000265328	103242877	103242960	MIR548AB
3	ENSG00000265330	8737000	8737076	AC034187.4
3	ENSG00000265333	194855235	194855309	MIR3137
3	ENSG00000265355	69098109	69098186	MIR3136
3	ENSG00000265376	31203196	31203279	hsa-mir-466
3	ENSG00000265391	141506753	141506851	AC112504.1
3	ENSG00000265433	116569124	116569214	MIR4447
3	ENSG00000265457	13759417	13759507	AC093611.2
3	ENSG00000265470	185485635	185485692	MIR548AQ
3	ENSG00000265483	48238054	48238106	MIR4443
3	ENSG00000265592	75762167	75762465	RN7SL92P
3	ENSG00000265645	23521988	23522069	AC092038.2
3	ENSG00000265722	69969276	69969361	AC099326.1
3	ENSG00000265813	152917491	152917806	RN7SL300P
3	ENSG00000265850	197020749	197020819	MIR4797
3	ENSG00000265859	131704699	131704775	MIR5704
3	ENSG00000265870	12112538	12112621	AC026166.1
3	ENSG00000265911	125787907	125787990	AC117422.1
3	ENSG00000265956	109321675	109321744	MIR4445
3	ENSG00000265981	124451286	124451363	MIR544B
3	ENSG00000265992	54666149	54673884	ESRG
3	ENSG00000266001	9467941	9468034	AC018506.1
3	ENSG00000266025	84954830	84954896	AC132660.1
3	ENSG00000266030	99085645	99085733	AC078828.1
3	ENSG00000266233	98342793	98342888	AC021660.1
3	ENSG00000266275	8737863	8737942	AC034187.5
3	ENSG00000266293	8048164	8048248	AC069276.1
3	ENSG00000266317	181531189	181531488	RN7SL703P
3	ENSG00000266363	167921297	167921388	AC069243.1
3	ENSG00000266383	123851776	123851872	MIR5002
3	ENSG00000266396	75787431	75787514	MIR4273
3	ENSG00000266400	67878596	67878697	AC113171.1
3	ENSG00000266443	47581504	47581590	AC099778.1
3	ENSG00000266447	194370319	194370419	AC046143.2
3	ENSG00000266457	47810601	47810701	AC026318.1
3	ENSG00000266546	30180451	30180524	AC137674.2
3	ENSG00000266635	53087014	53087110	AC096887.1
3	ENSG00000266652	84545727	84545814	AC107025.1
3	ENSG00000266670	185699825	185700083	RN7SL637P
3	ENSG00000266685	75418410	75418497	AC139453.1
3	ENSG00000266730	195647715	195648000	RN7SL773P
3	ENSG00000266745	20179057	20179133	MIR3135A
3	ENSG00000266757	163373092	163373169	AC092962.1
3	ENSG00000266778	8812877	8812973	hsa-mir-548ba
3	ENSG00000266780	75263627	75263700	MIR4444-1
3	ENSG00000266798	150953732	150953822	AC078816.1
3	ENSG00000266849	129815216	129815281	AC083906.2
3	ENSG00000266857	125409100	125409187	AF186996.2
3	ENSG00000267979	172019438	172019686	AC092964.2
3	ENSG00000268129	142719749	142720309	RP11-91G21.1
3	ENSG00000268175	149689066	149690535	AC117395.1
3	ENSG00000268220	169805598	169807378	RP11-379K17.12
3	ENSG00000268279	14176717	14189548	RP11-434D12.1
3	ENSG00000268324	46598888	46601178	LUZPP1
3	ENSG00000268509	5229227	5229982	AC026202.1
3	ENSG00000268537	46927699	46930171	AC109583.1
3	ENSG00000269028	96335981	96337000	MTRNR2L12
3	ENSG00000269391	16572278	16573309	RP11-194G10.3
3	ENSG00000269415	59957215	59957583	NPCDR1
3	ENSG00000269496	172361483	172361740	AC007919.2
3	ENSG00000269728	179113877	179115965	RP11-145M9.4
3	ENSG00000269886	9854446	9854781	RP11-266J6.2
3	ENSG00000269888	161146900	161147401	RP11-3P17.5
3	ENSG00000269889	169487437	169489831	RP11-816J6.3
3	ENSG00000269894	9977390	9977942	RP11-1020A11.1
3	ENSG00000269905	141663270	141666233	RP11-271K21.11
3	ENSG00000269975	9540045	9541253	RP11-58B17.2
3	ENSG00000269982	10000401	10004223	RP11-1020A11.2
3	ENSG00000269984	169494980	169498122	RP11-362K14.5
3	ENSG00000270059	65344943	65345392	RP11-88H12.2
3	ENSG00000270096	169512750	169514001	RP11-362K14.6
3	ENSG00000270135	169511283	169511754	RP11-362K14.7
3	ENSG00000270141	169482308	169482848	TERC
3	ENSG00000270170	196669494	196670411	NCBP2-AS2
3	ENSG00000270178	179521851	179522154	RP11-494H4.3
3	ENSG00000270194	37283280	37285668	RP11-259K5.2
3	ENSG00000270207	7648577	7649584	RP11-157E16.1
3	ENSG00000270285	48080757	48080980	RP11-1029M24.4
3	ENSG00000270321	177671854	177677586	RP11-2L8.2
3	ENSG00000270367	39327476	39329411	RP11-331G2.6
3	ENSG00000270377	32285339	32285510	RP11-384L8.2
3	ENSG00000270409	15773759	15774977	RP11-44D5.1
3	ENSG00000270441	49177519	49198284	RP11-694I15.7
3	ENSG00000270492	129053429	129053917	RP13-685P2.8
3	ENSG00000270531	11570962	11571229	RP11-169K17.2
3	ENSG00000270538	49289562	49289697	RP11-3B7.7
3	ENSG00000270554	182561309	182562407	RP11-225N10.3
3	ENSG00000270562	71634094	71636560	RP11-154H23.3
3	ENSG00000270692	51469985	51470468	RP11-89F17.5
3	ENSG00000270739	16316567	16318139	RP11-608O8.2
3	ENSG00000270772	57785783	57787175	RP11-332H21.2
3	ENSG00000270773	129064254	129065007	RP13-685P2.7
3	ENSG00000270782	120643459	120644005	RP11-500K19.2
3	ENSG00000270880	113702884	113703502	RP11-255E6.5
3	ENSG00000270901	122203844	122204083	RP11-592P9.1
3	ENSG00000270941	52768751	52769029	RP5-966M1.5
3	ENSG00000270959	187868994	187871845	LPP-AS2
3	ENSG00000270981	156948109	156948997	RP11-550I24.3
3	ENSG00000271020	33838641	33839173	RP11-10C24.1
3	ENSG00000271024	90310564	90310858	HSPE1P19
3	ENSG00000271034	70174221	70175760	RP11-963H1.1
3	ENSG00000271052	160940699	160940935	RP11-479I16.2
3	ENSG00000271131	178211115	178211598	RP11-33A14.3
3	ENSG00000271137	52787542	52788706	RP5-966M1.4
3	ENSG00000271161	47541331	47541897	RP11-708J19.2
3	ENSG00000271174	66673184	66673526	RP11-814M22.2
3	ENSG00000271192	44038388	44038935	RP4-555D20.3
3	ENSG00000271235	22852881	22853538	RP11-1037D22.1
3	ENSG00000271249	109420303	109421065	RP11-424I3.1
3	ENSG00000271263	166325031	166325361	RP11-450H5.4
3	ENSG00000271266	72933385	72933830	RP11-728B21.3
3	ENSG00000271270	129612714	129637418	TMCC1-AS1
3	ENSG00000271324	33835136	33835637	RP11-10C24.2
3	ENSG00000271389	80212477	80213945	OSBPL9P1
3	ENSG00000271413	175786895	175787040	RP11-809F4.4
3	ENSG00000271483	194192652	194192814	RP11-384A12.1
3	ENSG00000271643	33837180	33838442	RP11-10C24.3
3	ENSG00000271653	37258270	37259479	RP11-259K5.1
3	ENSG00000271662	195377017	195378343	RP11-141C7.3
3	ENSG00000271671	95963576	95964179	RP11-598F17.2
3	ENSG00000271682	183180639	183180989	RP11-393B14.2
3	ENSG00000271711	150329049	150329664	RP11-392O18.2
3	ENSG00000271716	11648658	11652222	RP11-169K17.4
