Chromosome/scaffold name	Gene stable ID	Gene start (bp)	Gene end (bp)	Gene name
12	ENSG00000258096.1	46764972	46766291	RP11-474P2.2
12	ENSG00000257496.1	46773660	46888252	RP11-474P2.4
12	ENSG00000257261.1	46777235	46878368	RP11-96H19.1
12	ENSG00000272369.1	46777459	47046349	RP11-446N19.1
12	CATG00000008762.1	47432460	47433496	CATG00000008762.1
12	ENSG00000247774.2	47560285	47610212	PCED1B-AS1
12	CATG00000008766.1	47661666	47677946	CATG00000008766.1
12	CATG00000008768.1	47700766	47701762	CATG00000008768.1
12	CATG00000011845.1	47735249	47760645	CATG00000011845.1
12	CATG00000011848.1	47784661	47786996	CATG00000011848.1
12	ENSG00000257433.1	48099870	48100912	RP1-197B17.3
12	CATG00000008781.1	48298899	48301180	CATG00000008781.1
12	ENSG00000257735.1	48744854	48757226	RP11-370I10.6
12	CATG00000011881.1	49192026	49209249	CATG00000011881.1
12	CATG00000008828.1	49351363	49351957	CATG00000008828.1
12	ENSG00000257913.1	49392146	49401020	RP11-386G11.5
12	ENSG00000258017.1	49521569	49522491	RP11-386G11.10
12	ENSG00000258101.1	49626742	49627521	RP11-977B10.2
12	CATG00000011902.1	50155483	50158715	CATG00000011902.1
12	ENSG00000258057.1	50222325	50226249	BCDIN3D-AS1
12	ENSG00000257588.1	50343745	50356705	RP11-469H8.6
12	ENSG00000272368.1	50497790	50534822	RP4-605O3.4
12	CATG00000008896.1	50935206	50935894	CATG00000008896.1
12	CATG00000011925.1	51138183	51158182	CATG00000011925.1
12	CATG00000011948.1	51436889	51441888	CATG00000011948.1
12	CATG00000008926.1	51567073	51567453	CATG00000008926.1
12	CATG00000011962.1	51936253	51986260	CATG00000011962.1
12	ENSG00000261586.2	52215044	52215460	RP11-923I11.6
12	ENSG00000259887.1	52240853	52241318	RP11-923I11.5
12	CATG00000011984.1	52424530	52426685	CATG00000011984.1
12	CATG00000011986.1	52426846	52430732	CATG00000011986.1
12	ENSG00000257989.1	52482923	52512002	RP1-288H2.2
12	CATG00000011990.1	52534983	52541087	CATG00000011990.1
12	ENSG00000258279.2	52558003	52581320	LINC00592
12	ENSG00000257829.1	52565981	52702394	RP11-845M18.6
12	ENSG00000257137.1	52596049	52607405	C12orf80
12	CATG00000012003.1	53266487	53267995	CATG00000012003.1
12	CATG00000012014.1	53398185	53399903	CATG00000012014.1
12	ENSG00000257337.2	53408412	53440820	RP11-983P16.4
12	CATG00000009015.1	53473342	53475549	CATG00000009015.1
12	CATG00000012017.1	53491435	53491808	CATG00000012017.1
12	CATG00000012025.1	53644182	53645832	CATG00000012025.1
12	ENSG00000257605.1	53692448	53694144	RP11-680A11.5
12	CATG00000009030.1	53738695	53739430	CATG00000009030.1
12	CATG00000012030.1	53764448	53765071	CATG00000012030.1
12	CATG00000012031.1	53771894	53773245	CATG00000012031.1
12	CATG00000012034.1	53834616	53835243	CATG00000012034.1
12	ENSG00000257379.1	53835521	53861312	RP11-793H13.8
12	ENSG00000270175.1	53893945	53894457	RP11-793H13.11
12	ENSG00000257550.1	53907727	53911392	RP11-793H13.3
12	ENSG00000260492.1	54125838	54145763	RP11-686F15.3
12	ENSG00000249641.2	54329111	54333408	HOXC-AS5
12	ENSG00000228630.1	54355971	54362455	HOTAIR
12	CATG00000009052.1	54359780	54365440	CATG00000009052.1
12	ENSG00000251151.2	54373387	54379370	HOXC-AS3
12	ENSG00000248265.1	54384377	54512495	RP11-834C11.3
12	ENSG00000250133.2	54385617	54393782	HOXC-AS2
12	ENSG00000250451.1	54385617	54393782	HOXC-AS1
12	ENSG00000273046.1	54402772	54427675	RP11-834C11.14
12	ENSG00000260597.1	54413063	54416373	AC012531.25
12	CATG00000009058.1	54608421	54609076	CATG00000009058.1
12	ENSG00000258137.1	54785240	54789122	RP11-753H16.3
12	ENSG00000258086.1	54799650	54801479	RP11-753H16.5
12	ENSG00000257870.1	55378654	55400631	RP11-616L12.1
12	ENSG00000258056.1	56122892	56124467	RP11-644F5.11
12	CATG00000009097.1	56241968	56242910	CATG00000009097.1
12	ENSG00000257449.1	56413167	56415190	RP11-603J24.4
12	ENSG00000257553.1	56497241	56497987	RP11-603J24.17
12	ENSG00000258317.1	56522311	56523048	RP11-603J24.5
12	ENSG00000257809.1	56539861	56546253	RP11-603J24.14
12	ENSG00000258199.1	56556142	56584079	RP11-977G19.5
12	ENSG00000257303.1	56693919	56704158	RP11-977G19.11
12	CATG00000009116.1	56709888	56710468	CATG00000009116.1
12	CATG00000009125.1	56754221	56754642	CATG00000009125.1
12	CATG00000009144.1	57040116	57040490	CATG00000009144.1
12	CATG00000009146.1	57081829	57082180	CATG00000009146.1
12	CATG00000009163.1	57505250	57506754	CATG00000009163.1
12	CATG00000012129.1	57753839	57768465	CATG00000012129.1
12	ENSG00000258001.1	57824898	57827718	RP11-756H6.1
12	ENSG00000257499.2	58117543	58119471	RP11-571M6.8
12	ENSG00000257953.1	58230873	58236528	RP11-620J15.1
12	CATG00000009193.1	58241003	58241810	CATG00000009193.1
12	CATG00000009195.1	58258994	58261017	CATG00000009195.1
12	ENSG00000245651.2	58261902	58287705	RP11-620J15.2
12	ENSG00000257698.1	58323817	58335181	RP11-620J15.3
12	ENSG00000257259.1	58959742	59175498	RP11-767I20.1
12	CATG00000009232.1	59716539	59717330	CATG00000009232.1
12	ENSG00000257354.1	62996305	63007855	RP11-631N16.2
12	ENSG00000252660.1	63327300	63328486	Y_RNA
12	CATG00000012243.1	64236722	64237451	CATG00000012243.1
12	CATG00000012261.1	64844225	64845811	CATG00000012261.1
12	ENSG00000215159.3	65153275	65154019	RP11-629N8.3
12	ENSG00000255693.1	65277553	65368391	RP11-766N7.3
12	CATG00000012270.1	65516787	65563196	CATG00000012270.1
12	CATG00000009338.1	65580431	65588580	CATG00000009338.1
12	ENSG00000250748.2	65860599	66036226	RP11-230G5.2
12	ENSG00000256268.1	65996604	66000283	RP11-221N13.3
12	CATG00000012286.1	66027192	66028620	CATG00000012286.1
12	CATG00000012291.1	66122010	66123336	CATG00000012291.1
12	CATG00000009357.1	66135456	66142279	CATG00000009357.1
12	CATG00000012294.1	66216472	66218065	CATG00000012294.1
12	ENSG00000256083.1	66309242	66342487	RP11-366L20.3
12	ENSG00000239335.4	66524587	66526869	RP11-745O10.2
12	CATG00000009363.1	66563137	66564825	CATG00000009363.1
12	CATG00000012306.1	66581515	66582834	CATG00000012306.1
12	ENSG00000256248.1	67186838	67463661	RP11-123O10.4
12	CATG00000012321.1	67653998	67662562	CATG00000012321.1
12	ENSG00000255733.1	68383258	68414111	IFNG-AS1
12	CATG00000009422.1	68726411	68727253	CATG00000009422.1
12	ENSG00000251301.2	68757713	68758956	RP11-81H14.2
12	CATG00000012356.1	68900157	68900713	CATG00000012356.1
12	CATG00000012359.1	69000817	69004515	CATG00000012359.1
12	ENSG00000247363.2	69066936	69080596	RP11-637A17.2
12	CATG00000009441.1	69327122	69328718	CATG00000009441.1
12	CATG00000009446.1	69401410	69401809	CATG00000009446.1
12	CATG00000009449.1	69462480	69462738	CATG00000009449.1
12	CATG00000012385.1	69742120	69747602	CATG00000012385.1
12	ENSG00000257764.2	69747272	69748011	RP11-1143G9.4
12	CATG00000012388.1	69863534	69864072	CATG00000012388.1
12	CATG00000009463.1	70018049	70021595	CATG00000009463.1
12	ENSG00000257815.1	70297812	70637156	RP11-611E13.2
12	ENSG00000257139.1	70574126	70575112	RP11-320P7.2
12	ENSG00000258168.1	70861858	70905002	RP11-588H23.3
12	CATG00000012430.1	72065465	72079818	CATG00000012430.1
12	ENSG00000236333.3	72634622	72666360	TRHDE-AS1
12	ENSG00000251138.2	74500356	74686416	RP11-81H3.2
12	ENSG00000257386.1	74931924	74932442	RP11-56G10.2
12	ENSG00000258077.2	75926573	76377805	RP11-114H23.1
12	CATG00000009581.1	76414864	76416198	CATG00000009581.1
12	ENSG00000257839.1	76424429	76443632	RP11-290L1.2
12	CATG00000009582.1	76478864	76479625	CATG00000009582.1
12	ENSG00000257219.1	76653618	76691205	RP11-54A9.1
12	CATG00000012515.1	76920607	76922109	CATG00000012515.1
12	CATG00000012521.1	77156109	77157822	CATG00000012521.1
12	ENSG00000257910.1	77272995	77275109	RP11-461F16.3
12	CATG00000009606.1	77459575	77461179	CATG00000009606.1
12	ENSG00000231121.2	77718420	77966055	RP1-34H18.1
12	ENSG00000257165.1	78842774	78934455	RP11-171L9.1
12	ENSG00000257894.1	79786696	79849308	RP1-78O14.1
12	ENSG00000257557.1	80328364	80336865	RP11-84G21.1
12	ENSG00000257741.1	81172146	81179713	RP11-540D4.3
12	ENSG00000258162.1	81810883	81825182	RP11-315E17.1
12	CATG00000009721.1	82204258	82204986	CATG00000009721.1
12	CATG00000009722.1	82343799	82346379	CATG00000009722.1
12	ENSG00000257747.1	82347590	82348476	RP11-362A1.1
12	CATG00000009723.1	82349761	82399884	CATG00000009723.1
12	CATG00000012605.1	83065566	83080513	CATG00000012605.1
12	CATG00000012608.1	83850493	83866211	CATG00000012608.1
12	CATG00000009771.1	85380617	85380849	CATG00000009771.1
12	ENSG00000258815.1	85711796	85712165	RP11-408B11.2
12	CATG00000012641.1	85814956	85863412	CATG00000012641.1
12	CATG00000009814.1	86658331	86667139	CATG00000009814.1
12	ENSG00000258185.2	86993354	87232754	RP11-202H2.1
12	CATG00000012716.1	88072688	88200187	CATG00000012716.1
12	CATG00000009836.1	88693746	88697213	CATG00000009836.1
12	CATG00000012735.1	88771152	88813056	CATG00000012735.1
12	CATG00000012738.1	88800253	88801612	CATG00000012738.1
12	ENSG00000246363.2	89401908	89445851	RP11-13A1.1
12	CATG00000009852.1	89520833	89521416	CATG00000009852.1
12	ENSG00000271327.1	89746451	89767786	RP11-1109F11.3
12	ENSG00000270344.1	89918370	89955052	RP11-734K2.4
12	ENSG00000258302.1	89918370	89996911	RP11-981P6.1
12	ENSG00000271614.1	90102741	90106367	LINC00936
12	CATG00000012786.1	90124284	90127578	CATG00000012786.1
12	CATG00000009861.1	90125144	90128907	CATG00000009861.1
12	CATG00000009864.1	90156536	90157578	CATG00000009864.1
12	CATG00000012794.1	90249054	90250321	CATG00000012794.1
12	CATG00000009873.1	90256806	90258056	CATG00000009873.1
12	ENSG00000258216.1	90313414	90383066	RP11-654D12.2
12	ENSG00000257194.2	90313414	90528406	RP11-567C2.1
12	CATG00000012802.1	90484206	90485109	CATG00000012802.1
12	ENSG00000258183.1	90674670	90685216	RP11-753N8.1
12	CATG00000009893.1	91069086	91073715	CATG00000009893.1
12	CATG00000009913.1	92028701	92029664	CATG00000009913.1
12	ENSG00000245904.2	92538115	92540851	RP11-796E2.4
12	CATG00000012854.1	92796964	92797674	CATG00000012854.1
12	ENSG00000205056.8	92860476	92886045	RP11-693J15.5
12	CATG00000012857.1	92989840	92995184	CATG00000012857.1
12	CATG00000009958.1	92996578	92999929	CATG00000009958.1
12	CATG00000012866.1	92997438	92997974	CATG00000012866.1
12	CATG00000012875.1	93315717	93318615	CATG00000012875.1
12	CATG00000009962.1	93323278	93325378	CATG00000009962.1
12	CATG00000009966.1	93380421	93382289	CATG00000009966.1
12	ENSG00000257322.1	93397190	93532879	RP11-511B23.2
12	ENSG00000257252.1	93683930	93771506	RP11-486A14.2
12	CATG00000009974.1	93835921	93836866	CATG00000009974.1
12	ENSG00000246985.3	93908736	93965544	SOCS2-AS1
12	ENSG00000258274.1	94101566	94131598	RP11-887P2.5
12	ENSG00000258303.1	94185692	94239345	RP11-887P2.6
12	CATG00000010007.1	94853815	94856477	CATG00000010007.1
12	CATG00000012933.1	95244450	95258088	CATG00000012933.1
12	CATG00000010021.1	95397604	95404898	CATG00000010021.1
12	CATG00000010029.1	95730477	95731491	CATG00000010029.1
12	CATG00000012952.1	95866996	95868094	CATG00000012952.1
12	ENSG00000258343.1	96185726	96252602	RP11-536G4.2
12	CATG00000012959.1	96198473	96199639	CATG00000012959.1
12	ENSG00000257878.1	96390259	96404939	RP11-256L6.3
12	CATG00000010051.1	96503689	96505928	CATG00000010051.1
12	CATG00000012970.1	96723161	96788575	CATG00000012970.1
12	CATG00000010058.1	96794436	96795905	CATG00000010058.1
12	ENSG00000252827.1	96820977	96821213	RN7SKP11
12	CATG00000010071.1	97286251	97286809	CATG00000010071.1
12	CATG00000012976.1	97300242	97300957	CATG00000012976.1
12	ENSG00000258131.1	97379435	97380287	RP11-541G9.1
12	ENSG00000255794.2	97562627	97858661	RMST
12	CATG00000010086.1	97597069	97598290	CATG00000010086.1
12	ENSG00000257167.2	98904195	98910232	TMPO-AS1
12	CATG00000013037.1	98986573	98987255	CATG00000013037.1
12	CATG00000013067.1	101692863	101693814	CATG00000013067.1
12	CATG00000010165.1	101801826	101804549	CATG00000010165.1
12	CATG00000013090.1	102251887	102253480	CATG00000013090.1
12	CATG00000010229.1	104319268	104320074	CATG00000010229.1
12	CATG00000010237.1	104532153	104533354	CATG00000010237.1
12	ENSG00000257732.1	104655701	104674618	RP11-818F20.5
12	CATG00000010259.1	104971041	104981509	CATG00000010259.1
12	CATG00000010260.1	105059617	105136399	CATG00000010260.1
12	ENSG00000257999.1	105492502	105501391	RP11-61E11.2
12	CATG00000010279.1	105630115	105635291	CATG00000010279.1
12	ENSG00000257642.1	105696440	105720768	RP11-474B16.1
12	CATG00000010312.1	106155928	106156828	CATG00000010312.1
12	CATG00000010315.1	106533080	106576795	CATG00000010315.1
12	ENSG00000258355.1	106639390	106641770	RP11-651L5.2
12	CATG00000010317.1	106641535	106646984	CATG00000010317.1
12	CATG00000013179.1	106751293	106751735	CATG00000013179.1
12	ENSG00000260329.1	107340609	107349443	RP11-412D9.4
12	CATG00000013200.1	108078599	108079485	CATG00000013200.1
12	ENSG00000257221.1	109022443	109035094	RP11-689B22.2
12	CATG00000013246.1	109104780	109106688	CATG00000013246.1
12	CATG00000010362.1	109138076	109146248	CATG00000010362.1
12	ENSG00000256262.1	109485298	109491789	USP30-AS1
12	ENSG00000256139.2	109549007	109563399	RP11-968O1.5
12	CATG00000013271.1	109686309	109688463	CATG00000013271.1
12	ENSG00000255650.1	110171970	110211289	FAM222A-AS1
12	ENSG00000249094.2	110318477	110319195	RP1-7G5.6
12	CATG00000010395.1	110486459	110489100	CATG00000010395.1
12	CATG00000013305.1	110692497	110718866	CATG00000013305.1
12	CATG00000010404.1	110725931	110849594	CATG00000010404.1
12	ENSG00000258210.1	110825267	110883356	RP11-478C19.2
12	CATG00000010410.1	110887702	110893876	CATG00000010410.1
12	CATG00000010416.1	111043678	111044765	CATG00000010416.1
12	ENSG00000185847.3	111374388	111375255	RP1-46F2.2
12	ENSG00000258240.1	111381446	111395617	RP1-46F2.3
12	CATG00000013318.1	111722974	111752891	CATG00000013318.1
12	ENSG00000257595.2	111807067	111814339	RP3-473L9.4
12	CATG00000013322.1	111842910	111843227	CATG00000013322.1
12	ENSG00000258099.1	112037207	112038060	RP11-686G8.2
12	ENSG00000234608.3	112277570	112279734	MAPKAPK5-AS1
12	CATG00000013335.1	112457470	112460378	CATG00000013335.1
12	CATG00000010460.1	113799163	113800729	CATG00000010460.1
12	ENSG00000257935.2	113909810	113914335	RP11-82C23.2
12	ENSG00000249550.2	114117263	114211489	RP11-438N16.1
12	CATG00000010475.1	114299022	114303345	CATG00000010475.1
12	CATG00000013376.1	114343574	114346377	CATG00000013376.1
12	ENSG00000255399.2	114845977	114847419	TBX5-AS1
12	ENSG00000257817.1	115122480	115123597	RP4-601P9.2
12	CATG00000013399.1	115362916	115371341	CATG00000013399.1
12	ENSG00000257683.1	115737389	115775574	RP11-110L15.2
12	CATG00000013455.1	116475183	116476548	CATG00000013455.1
12	ENSG00000258337.1	116610080	116610730	RP11-115H15.2
12	CATG00000013480.1	116638623	116643313	CATG00000013480.1
12	CATG00000013499.1	116752976	116757849	CATG00000013499.1
12	ENSG00000258346.1	116821249	116858073	RP11-148B3.2
12	CATG00000010537.1	116880869	116900671	CATG00000010537.1
12	CATG00000013509.1	116922176	116933220	CATG00000013509.1
12	CATG00000010541.1	116944403	116944759	CATG00000010541.1
12	ENSG00000258018.1	116955665	116956625	RP11-148B3.1
12	ENSG00000196668.3	116971258	116972164	LINC00173
12	CATG00000013511.1	116974026	116975247	CATG00000013511.1
12	CATG00000013510.1	116985777	116997288	CATG00000013510.1
12	ENSG00000258102.1	116985905	116986584	RP11-809C9.2
12	ENSG00000257883.1	117099348	117100471	RP11-497G19.1
12	CATG00000010567.1	117627098	117627300	CATG00000010567.1
12	CATG00000010577.1	118498834	118504499	CATG00000010577.1
12	ENSG00000270482.1	118813068	118814671	RP11-131L12.2
12	ENSG00000255618.1	119210722	119212335	RP11-357K6.1
12	CATG00000013557.1	119564769	119592395	CATG00000013557.1
12	ENSG00000256609.1	119619852	119621064	RP11-64B16.4
12	CATG00000010612.1	120554729	120554974	CATG00000010612.1
12	ENSG00000255857.1	120639110	120648322	PXN-AS1
12	CATG00000013574.1	120728218	120755378	CATG00000013574.1
12	CATG00000010623.1	120906261	120906955	CATG00000010623.1
12	ENSG00000248008.2	120918921	120933749	DYNLL1-AS1
12	ENSG00000256008.1	121067415	121078305	RP11-728G15.1
12	CATG00000010629.1	121135211	121144597	CATG00000010629.1
12	ENSG00000255946.1	121178272	121199416	RP11-173P15.7
12	ENSG00000241388.3	121326671	121418734	HNF1A-AS1
12	CATG00000010633.1	121342261	121344251	CATG00000010633.1
12	CATG00000013601.1	121599989	121647990	CATG00000013601.1
12	ENSG00000258435.1	121813227	121814695	RP11-711D18.2
12	ENSG00000256742.1	122018423	122039804	RP13-941N14.1
12	CATG00000013611.1	122063578	122064244	CATG00000013611.1
12	CATG00000010661.1	122102030	122103169	CATG00000010661.1
12	CATG00000013617.1	122147117	122150564	CATG00000013617.1
12	ENSG00000212694.4	122232931	122237955	AC084018.1
12	ENSG00000272849.1	122235340	122237454	RP11-347I19.8
12	ENSG00000256811.1	122277692	122278967	RP11-7M8.2
12	CATG00000013624.1	122317466	122326540	CATG00000013624.1
12	ENSG00000255856.1	122456679	122459794	RP11-87C12.5
12	ENSG00000256546.1	122501305	122502564	AC156455.1
12	CATG00000013627.1	122514062	122516466	CATG00000013627.1
12	CATG00000010683.1	122711005	122713290	CATG00000010683.1
12	CATG00000013645.1	123235634	123237132	CATG00000013645.1
12	ENSG00000256028.2	123459231	123467461	RP11-197N18.2
12	ENSG00000235423.4	123736576	123745898	RP11-282O18.3
12	ENSG00000256092.2	123848440	123850334	hsa-mir-8072
12	CATG00000013663.1	123866395	123868229	CATG00000013663.1
12	ENSG00000247373.2	124059548	124068883	RP11-486O12.2
12	CATG00000013673.1	124072167	124074980	CATG00000013673.1
12	CATG00000013678.1	124191689	124196765	CATG00000013678.1
12	ENSG00000270028.1	124410012	124422002	RP11-380L11.4
12	ENSG00000270095.1	124456003	124457264	RP11-214K3.18
12	CATG00000013695.1	125088759	125164248	CATG00000013695.1
12	CATG00000013703.1	125197449	125198310	CATG00000013703.1
12	CATG00000010771.1	125197893	125199455	CATG00000010771.1
12	CATG00000010780.1	125271309	125273430	CATG00000010780.1
12	CATG00000010781.1	125348594	125351562	CATG00000010781.1
12	CATG00000013714.1	125412224	125412938	CATG00000013714.1
12	ENSG00000249267.2	126443096	126467920	LINC00939
12	ENSG00000255778.1	126675811	126704701	RP4-765H13.1
12	ENSG00000256128.1	127214184	127256991	LINC00944
12	ENSG00000249345.2	127399765	127544956	RP11-575F12.1
12	CATG00000013746.1	127666300	127690472	CATG00000013746.1
12	ENSG00000256292.1	127693438	127760093	RP11-955H22.1
12	CATG00000010855.1	127722979	127723481	CATG00000010855.1
12	CATG00000010858.1	127757890	127759137	CATG00000010858.1
12	CATG00000013754.1	128198781	128210671	CATG00000013754.1
12	ENSG00000256193.1	128399951	128436055	LINC00507
12	CATG00000013769.1	129034304	129054713	CATG00000013769.1
12	ENSG00000261650.1	130509037	130529602	RP11-474D1.4
12	ENSG00000214039.4	130517998	130529602	RP11-474D1.3
12	ENSG00000250208.2	130611396	130646910	FZD10-AS1
12	ENSG00000256725.1	131098513	131200844	RP11-662M24.2
12	CATG00000013797.1	131676918	131706325	CATG00000013797.1
12	CATG00000010939.1	132293507	132294197	CATG00000010939.1
12	ENSG00000255992.1	132395196	132413621	RP11-417L19.4
12	ENSG00000256576.1	132671183	132674249	RP13-977J11.2
12	ENSG00000256312.1	132674367	132677540	RP13-977J11.8
12	ENSG00000256943.1	132852006	132853092	RP13-895J2.2
12	CATG00000013840.1	132916746	132919169	CATG00000013840.1
12	CATG00000010957.1	133022906	133024135	CATG00000010957.1
12	ENSG00000204583.5	133171729	133186998	LRCOL1
12	CATG00000013862.1	133281529	133287336	CATG00000013862.1
12	CATG00000010972.1	133338739	133341532	CATG00000010972.1
12	ENSG00000236617.2	133464383	133466056	RP11-46H11.12
12	CATG00000010975.1	133485521	133493352	CATG00000010975.1
12	CATG00000013867.1	133562545	133562857	CATG00000013867.1
12	ENSG00000246394.3	133606070	133613808	RP11-386I8.6
13	CATG00000016404.1	19431932	19479397	CATG00000016404.1
13	ENSG00000232685.3	19582398	19585989	LINC00442
13	CATG00000013885.1	20356385	20356654	CATG00000013885.1
13	CATG00000016431.1	20438468	20439075	CATG00000016431.1
13	CATG00000013891.1	20735841	20736052	CATG00000013891.1
13	CATG00000013892.1	20745283	20746694	CATG00000013892.1
13	CATG00000016446.1	20747430	20750176	CATG00000016446.1
13	CATG00000013908.1	21100113	21101433	CATG00000013908.1
13	CATG00000016466.1	21125802	21141185	CATG00000016466.1
13	CATG00000016469.1	21276485	21278293	CATG00000016469.1
13	CATG00000013919.1	21347416	21349303	CATG00000013919.1
